key_resp_4.keys,key_resp_4.rt,身分證字號,date,expName,psychopyVersion,OS,frameRate,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,cont.keys,cont.rt,retry_testing.thisRepN,retry_testing.thisTrialN,retry_testing.thisN,retry_testing.thisIndex,retry_testing.ran,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,A111111111,2024-06-20_17h28.05.785,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,0,0,1
,,A111111111,2024-06-20_17h28.05.785,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,return,1.1848,"[4,28]","[-118.74999999999994,205.6810333988042]",40.5,475,2,"[4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,-17,-38,-49,-54,-56,-57,-59,-59,-60,-67,-75,-86,-98,-110,-122]","[28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,40,84,152,215,252,267,273,276,276,276,271,260,248,236,225,214]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0010999999940395355,0.03130000001192457,0.036000000000001364,0.049800000011927636,0.06630000001192116,0.09850000000000136,0.1147000000178906,0.1194000000059674,0.13300000000000978,0.1655999999940434,0.17209999999404602,0.1830999999940417,0.1998000000119191,0.21650000000001057,0.233200000017888,0.2497000000178815,0.26640000000595876,0.283099999994036,0.29970000001787866,0.31640000000597013,0.3329999999999984,0.3498000000119248,0.36650000000000205,0.3830000000000098,0.3999000000059709,0.4163000000119297,0.4330999999940417,0.44970000001788435,0.46609999999404295,0.48259999999403647,0.49940000000596285,0.5160000000000053,0.5327000000178828,0.54940000000596,0.5660999999940373,0.5827000000178799,0.5995999999940409,0.6162000000178836,0.632800000011926,0.649800000011922,0.6680999999940411,0.6827000000178884,0.6994000000059657,0.7162000000178779,0.7328000000119204,0.7494000000059629,0.7660000000000053]",,0,0,0,0,1,,,,
,,A111111111,2024-06-20_17h28.05.785,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[-118.74999999999994,205.6810333988042]","[158.9185190102289,-176.49689605088108]",40.5,475,2,"[-122,-132,-137,-138,-138,-139,-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-139,-137,-133,-125,-114,-103,-90,-72,-47,-17,20,56,87,115,137,151,159,161,162,162,162,162,161,160,159,158,157,157,156,155,154,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152]","[214,208,205,205,205,205,206,207,207,207,207,207,207,207,207,207,207,207,207,205,202,196,189,180,164,140,109,72,35,0,-32,-58,-75,-85,-90,-91,-92,-92,-93,-96,-102,-107,-112,-118,-126,-136,-144,-151,-155,-156,-157,-157,-157,-157,-157,-157,-157,-157,-157,-157,-157,-157,-157,-160]","[0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0002999999821184929,0.01659999999402828,0.03329999998211974,0.05069999998806907,0.06699999999999307,0.08599999999999852,0.10099999999999909,0.11729999998210872,0.13349999999999795,0.1506999999880776,0.16729999998212008,0.18359999999402987,0.20019999998807236,0.21689999997614962,0.23359999999404124,0.2502999999821185,0.2665999999940283,0.283099999994036,0.29979999998211326,0.3164999999999907,0.33319999998806793,0.3497999999821104,0.36650000000000205,0.3831999999880793,0.3999999999999915,0.41659999999403396,0.43319999998807646,0.4498999999761537,0.46639999997614723,0.4831999999880736,0.4997999999821161,0.5165999999940283,0.5331999999880708,0.5497999999821133,0.5682999999821163,0.5847999999821099,0.6011999999880686,0.6173999999761577,0.6343999999761536,0.6499999999999915,0.6664999999999992,0.6833999999761602,0.7002999999821213,0.7166999999880801,0.7332999999821084,0.7498999999761509,0.7665999999940283,0.783099999994036,0.8002999999821157,0.8167999999821092,0.8333999999761517,0.8502999999821128,0.8667999999821205,0.8833999999761488,0.9001999999880752,0.9167999999821177,0.9334999999999951,0.950499999999991,0.9670999999940335,0.9855000000000018,1.0005000000000024,1.0174999999999983,1.033799999982108,1.050199999988081]",,1,0,1,0,1,,,,
,,A111111111,2024-06-20_17h28.05.785,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[158.9185190102289,-176.49689605088108]","[-192.14153616405,139.5989974194624]",40.5,475,2,"[152,151,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,144,134,116,82,36,-20,-82,-135,-179,-208,-223,-229,-231,-231,-231,-229,-225,-221,-219,-216,-211,-206,-203,-199,-197]","[-160,-164,-169,-174,-178,-180,-181,-181,-181,-181,-181,-181,-181,-181,-181,-181,-181,-181,-180,-172,-163,-148,-128,-105,-77,-49,-24,2,20,36,47,56,65,74,82,89,96,101,105,112,115,117,120,123]","[0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000001788389454,0.01640000000595876,0.03480000001192707,0.0499000000059624,0.06650000000000489,0.08340000000596604,0.09990000000595955,0.1168000000119207,0.13370000001788185,0.150600000023843,0.1672000000178855,0.18430000001193036,0.20070000001788912,0.2173000000119174,0.2341000000238438,0.2505000000000024,0.2672000000178798,0.28410000002384095,0.3012000000178858,0.3169000000059583,0.33360000002384993,0.35010000002384345,0.3668000000119207,0.38349999999999795,0.4001000000238406,0.41690000000596683,0.4335000000000093,0.450100000023852,0.466900000005964,0.4835000000000065,0.5002000000178839,0.5169000000059611,0.5335000000000036,0.5504000000059648,0.5670000000000073,0.5837000000178847,0.6004000000059619,0.6170000000000044,0.6340000000000003,0.650600000023843,0.6671000000238507,0.6854000000059699,0.7005000000000052,0.7172000000178826]",,2,0,2,0,1,,,,
,,A111111111,2024-06-20_17h28.05.785,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[-192.14153616405,139.5989974194624]","[216.96704619011774,-96.59995273050254]",40.5,475,2,"[-197,-195,-193,-192,-192,-192,-192,-192,-192,-192,-192,-192,-192,-192,-192,-192,-191,-186,-174,-156,-129,-86,-15,62,131,176,208,226,234,236,236,236,236,236,236,236,236,236,235,233,228]","[123,127,131,134,134,134,134,134,134,134,134,134,134,134,134,134,134,131,120,103,82,55,20,-12,-38,-54,-67,-74,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-79,-82,-88]","[0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000001788389454,0.016600000023842654,0.03300000000000125,0.0499000000059624,0.06660000002383981,0.08330000001191706,0.09990000000595955,0.11660000002385118,0.13320000001787946,0.15050000000000807,0.1672000000178855,0.18380000001192798,0.20070000001788912,0.21740000000596638,0.2334000000059575,0.24990000000596524,0.26660000002384265,0.2833000000119199,0.29999999999999716,0.3166000000238398,0.33340000000596604,0.34990000000595955,0.36670000001788594,0.38330000001192843,0.3999000000059567,0.4167000000178831,0.43340000000596035,0.45010000002383777,0.46699999999999875,0.4836000000238414,0.5003000000119187,0.517100000023845,0.533900000005957,0.55030000001193,0.5670000000000073,0.5837000000178847,0.6007000000178806,0.6176000000238417,0.6334000000059632,0.6518000000119173,0.6671000000238507]",,3,0,3,0,1,,,,
,,A111111111,2024-06-20_17h28.05.785,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[216.96704619011774,-96.59995273050254]","[-232.31005517427886,49.379026569217835]",40.5,475,2,"[228,225,223,222,222,222,222,222,222,222,222,222,222,222,221,218,212,197,170,122,56,1,-34,-55,-67,-74,-78,-82,-89,-100,-113,-130,-145,-158,-171,-180,-186,-190,-195,-199,-201,-204,-205,-206,-208,-209,-211,-211,-211,-211,-211,-211,-211,-211,-211,-211,-210,-205,-199,-193,-185,-177,-170,-168,-168,-168,-168,-168,-169,-178,-189,-203,-215]","[-88,-92,-96,-99,-100,-101,-101,-101,-101,-101,-101,-101,-101,-101,-100,-97,-92,-80,-63,-38,-13,2,8,13,15,18,19,20,20,20,20,20,20,21,25,27,31,34,37,41,42,43,44,44,45,46,46,46,46,46,46,46,46,46,46,46,46,45,44,43,40,37,36,35,35,35,35,35,35,37,40,44,48]","[0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00009999999404897153,0.01640000000595876,0.03309999999403601,0.0499000000059624,0.06669999998808862,0.08340000000596604,0.09969999998807566,0.11669999998808578,0.13349999999999795,0.15050000000000807,0.16659999999404818,0.1833000000119256,0.2000999999940376,0.21649999999999636,0.23469999998808078,0.25,0.2665999999940425,0.283199999988085,0.29999999999999716,0.3166999999880886,0.33330000001191706,0.3500999999940433,0.3666999999880858,0.38330000001192843,0.4001999999880752,0.4165999999940482,0.4335999999940441,0.4503000000119215,0.46699999999999875,0.48359999999404124,0.500099999994049,0.5169000000059611,0.5336999999880874,0.5501999999880809,0.5669000000059583,0.5835999999940356,0.6004000000059619,0.6170999999940392,0.6336999999880817,0.6503000000119243,0.6671999999880853,0.683800000011928,0.700699999988089,0.7171999999880825,0.7340000000000089,0.7504000000059676,0.7674000000059635,0.7849999999999966,0.8013000000119206,0.8178000000119283,0.8345999999940403,0.8511999999880828,0.8680000000000092,0.8841999999880841,0.9005999999940428,0.9174000000059692,0.9353000000119209,0.9508000000119239,0.9671999999880825,0.9840999999940436,1.0006999999880861,1.0171999999880796,1.0341999999880755,1.0510999999940367,1.0675999999940444,1.0843000000119218,1.1009000000059643,1.1175999999940416,1.134199999988084,1.1508000000119267,1.1675999999940387,1.1840999999940465,1.2010999999940424]",,4,0,4,0,1,,,,
,,A111111111,2024-06-20_17h28.05.785,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[-232.31005517427886,49.379026569217835]","[237.5,0]",40.5,475,2,"[-215,-221,-223,-223,-223,-223,-223,-223,-223,-223,-223,-223,-223,-223,-223,-221,-213,-194,-159,-91,10,118,201,261,293,305,306,307,307,307,307,307,307,301,293,282,272,266,264,262,260,258,258,258,258,258,258,258,258,258,258,257]","[48,50,51,52,52,52,52,52,52,52,52,52,52,52,52,51,49,43,36,31,23,16,13,10,7,4,3,3,2,2,2,2,0,-1,-2,-4,-4,-4,-4,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1]","[0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003000000119328661,0.01780000001193116,0.033200000017885145,0.0499000000059624,0.06630000001192116,0.0832000000178823,0.09950000000000614,0.11630000001193253,0.13280000001192604,0.14960000002385243,0.16610000002384595,0.18300000000000693,0.1998000000119191,0.2166000000238455,0.23350000000000648,0.25,0.2668000000119264,0.28320000001788515,0.30000000000001137,0.3169000000059583,0.3333000000119313,0.3500000000000085,0.36670000001788594,0.38330000001192843,0.4001000000238406,0.41690000000596683,0.4335000000000093,0.4517000000178797,0.4683000000119222,0.48420000001789276,0.5011000000238397,0.5176000000238474,0.5339000000059713,0.55030000001193,0.5669000000059583,0.5836000000238499,0.6005000000000109,0.6169000000059697,0.6354000000059585,0.650600000023843,0.6672000000178855,0.6840000000000117,0.7016000000238449,0.7181000000238527,0.7344000000059623,0.750800000011921,0.767100000023845,0.7839000000059713,0.8006000000238487,0.8175000000000097,0.8340000000000032,0.8508000000119296]",,5,0,5,0,1,,,,
,,A111111111,2024-06-20_17h28.05.785,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[237.5,0]","[-232.31005517427886,-49.37902656921778]",40.5,475,2,"[257,254,250,247,244,243,241,241,241,241,241,241,241,241,241,241,241,241,233,221,199,161,115,66,15,-31,-70,-97,-115,-124,-129,-134,-141,-152,-164,-178,-192,-207,-221]","[-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-6,-10,-15,-21,-28,-32,-35,-35,-36,-37,-37,-38,-39,-41,-42,-45,-46,-46,-47]","[0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000001788389454,0.01640000000597297,0.03300000000000125,0.05010000002384629,0.06650000000000489,0.08440000000597081,0.10010000002384345,0.11650000000000205,0.1329000000059608,0.14980000001192195,0.16660000002384834,0.18300000000000693,0.20040000000597047,0.21720000001788264,0.2339000000059599,0.2507000000178863,0.2673000000119288,0.28350000000000364,0.30000000000001137,0.31680000001192354,0.3332000000178823,0.3500000000000085,0.36670000001788594,0.38330000001192843,0.4000000000000057,0.41690000000596683,0.4333000000119256,0.45000000000000284,0.46699999999999875,0.4835000000000065,0.5002000000178839,0.5168000000119264,0.5336000000238528,0.5501000000238463,0.5668000000119235,0.5835000000000008,0.6001000000238434,0.6169000000059697,0.6336000000238471]",,6,0,6,0,1,,,,
,,A111111111,2024-06-20_17h28.05.785,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[-232.31005517427886,-49.37902656921778]","[216.9670461901177,96.59995273050254]",40.5,475,2,"[-221,-229,-232,-232,-232,-232,-232,-232,-232,-232,-232,-232,-232,-232,-231,-224,-197,-150,-81,-8,49,89,115,132,143,154,166,178,187,195,201]","[-47,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-47,-42,-32,-15,8,33,54,68,76,82,87,89,90,91,91,91]","[0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003000000119186552,0.01659999999404249,0.03459999999402896,0.05069999998806907,0.06730000001191172,0.08449999999999136,0.10009999999402908,0.11659999999403681,0.13330000001191422,0.14999999999999147,0.16669999998806873,0.18340000000596035,0.20000000000000284,0.2166999999880801,0.2334000000059575,0.25,0.2665999999940425,0.2833000000119199,0.3000999999940319,0.3166999999880744,0.3334000000059518,0.3499999999999943,0.3668000000119207,0.3833000000119142,0.40009999999404045,0.41680000001191786,0.43359999999402987,0.45019999998807236,0.4669000000059498,0.48359999999404124,0.5000999999940348]",,7,0,7,0,1,,,,
,,A111111111,2024-06-20_17h28.05.785,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[216.9670461901177,96.59995273050254]","[-192.14153616405005,-139.59899741946234]",40.5,475,2,"[201,202,202,202,202,202,203,203,204,205,205,205,205,205,205,205,205,205,200,189,173,148,119,86,50,9,-29,-62,-88,-106,-120,-130,-141,-153,-164,-172,-179,-186,-190,-194,-196]","[91,91,91,91,91,91,91,91,91,92,92,92,92,92,92,92,92,92,92,86,77,61,40,15,-10,-35,-54,-68,-77,-83,-87,-89,-92,-96,-100,-103,-107,-111,-114,-117,-121]","[0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999880837322,0.016999999999995907,0.034099999994040786,0.05079999998211804,0.06749999999999545,0.08389999997615405,0.10109999999403385,0.11749999999999261,0.13379999998211645,0.151099999994031,0.16829999998211065,0.184299999982116,0.2009999999999934,0.2175999999940359,0.2341999999880784,0.2502999999821185,0.2669999999999959,0.28350000000000364,0.3003999999761504,0.31689999997615814,0.3335000000000008,0.3502999999821128,0.3668999999761553,0.3836999999880817,0.40029999998210997,0.4170000000000016,0.4337999999821136,0.4503999999761561,0.46699999999999875,0.48379999998211076,0.5003999999761533,0.5170999999940307,0.5339999999999918,0.5503999999761504,0.567099999994042,0.5837999999821193,0.6007999999821152,0.617199999988074,0.6338999999761512,0.6505999999940428,0.6672999999821201]",,8,0,8,0,1,,,,
,,A111111111,2024-06-20_17h28.05.785,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[-192.14153616405005,-139.59899741946234]","[158.91851901022883,176.49689605088113]",40.5,475,2,"[-196,-198,-199,-199,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-197,-190,-177,-156,-124,-77,-22,26,59,79,91,100,108,117,123,128,133,138,141,144,147]","[-121,-124,-127,-129,-130,-131,-131,-132,-132,-132,-132,-132,-132,-132,-130,-125,-114,-93,-67,-30,9,44,71,89,101,111,119,126,132,138,143,149,155,159,164]","[0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003000000119186552,0.016600000023842654,0.033300000011919906,0.04999999999999716,0.06660000002383981,0.08340000000596604,0.09990000000595955,0.11650000000000205,0.13330000001192843,0.15020000001788958,0.1672000000178855,0.18390000000596274,0.20070000001788912,0.2173000000119174,0.23350000000000648,0.25010000002384913,0.2667000000178774,0.2834000000059689,0.30020000001788105,0.3169000000059583,0.33340000000596604,0.3502000000178782,0.36670000001788594,0.38349999999999795,0.4004000000059591,0.41690000000596683,0.4334999999999951,0.45040000000595626,0.4671000000238479,0.48370000001787616,0.5005000000000024,0.5174999999999983,0.5336000000238386,0.5506000000238487,0.5670000000000073]",,9,0,9,0,1,,,,
,,A111111111,2024-06-20_17h28.05.785,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[158.91851901022883,176.49689605088113]","[-118.7500000000001,-205.68103339880412]",40.5,475,2,"[147,152,158,165,171,173,173,174,174,174,174,174,174,174,174,174,174,174,174,172,171,167,162,151,134,111,79,52,27,12,3,-2,-6,-13,-22,-33,-44,-54,-64,-75,-82,-87,-90,-95,-99,-103,-107,-108]","[164,171,177,183,188,191,191,191,191,191,191,191,191,191,191,191,191,191,191,190,187,181,173,155,123,81,32,-8,-43,-66,-85,-99,-111,-121,-131,-140,-149,-155,-161,-166,-169,-172,-173,-176,-179,-184,-188,-191]","[0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999880837322,0.017500000000012506,0.03329999998211974,0.04959999999404374,0.066299999982121,0.08319999998808214,0.0995999999940409,0.11690000000596967,0.13350000000001216,0.15009999999404045,0.1667999999821177,0.18359999999404408,0.20069999998808896,0.21740000000596638,0.23429999998212736,0.2507999999821209,0.26690000000596115,0.28350000000000364,0.3001999999880809,0.3169000000059725,0.3335000000000008,0.350299999982127,0.3669000000059697,0.3834000000059632,0.4002999999821242,0.4170000000000016,0.43369999998807884,0.45040000000597047,0.46700000000001296,0.48359999999404124,0.5002999999821185,0.5170999999940449,0.5337999999821221,0.5504999999999995,0.5672999999821258,0.5837999999821193,0.6004000000059619,0.6171999999880882,0.6340000000000003,0.6506999999880918,0.6671999999880853,0.6837999999821278,0.7007999999821237,0.7171999999880825,0.7340999999940436,0.7507999999821209,0.7672999999821286,0.7852999999821293]",,10,0,10,0,1,,,,
,,A111111111,2024-06-20_17h28.05.785,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[-118.7500000000001,-205.68103339880412]","[73.39153616405002,225.87592262009898]",40.5,475,2,"[-108,-111,-111,-112,-112,-112,-112,-112,-112,-112,-112,-112,-113,-111,-103,-86,-61,-31,-3,23,43,57,67,78,89,98,103,106,108,110,110,109,105,99,93,87,85,83,81]","[-191,-195,-197,-200,-201,-202,-202,-202,-202,-202,-202,-202,-202,-196,-184,-161,-130,-91,-52,-11,27,59,81,99,116,129,140,148,156,165,172,179,185,192,197,202,206,208,211]","[0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0009000000059700142,0.014800000011931047,0.03160000002384322,0.048500000000004206,0.06530000001193059,0.08270000001789413,0.0984000000059666,0.11510000002384402,0.1317000000178865,0.14840000000596376,0.1658000000119273,0.18170000001788367,0.19870000001789379,0.2150000000000034,0.23170000001789504,0.2484000000059723,0.2651000000238497,0.2817000000178922,0.29840000000596945,0.31510000002384686,0.3319000000059731,0.34850000000000136,0.3656000000238464,0.38190000000597024,0.39840000000596376,0.4154000000059739,0.4319000000059674,0.4485000000000099,0.4655000000000058,0.4818000000119298,0.49850000000000705,0.5154000000059682,0.5321000000238456,0.5486000000238533,0.5654000000059654,0.5820000000000078,0.598900000005969,0.6168000000119349,0.6334000000059632]",,11,0,11,0,1,,,,
,,A111111111,2024-06-20_17h28.05.785,GoFitts,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,"[73.39153616405002,225.87592262009898]","[-24.82551002606788,-236.1989501499649]",40.5,475,2,"[81,81,81,81,81,81,81,81,81,81,81,81,81,80,79,77,76,74,69,60,50,36,23,14,7,6,6,6,6,5,3,-1,-7,-12,-19]","[211,212,214,214,214,214,214,214,214,214,214,214,214,214,209,204,193,172,138,91,39,-15,-66,-107,-137,-154,-165,-171,-176,-181,-188,-195,-204,-213,-223]","[0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0008000000119210426,0.01640000000597297,0.03270000001788276,0.049000000000006594,0.06630000001192116,0.08260000002384515,0.09910000002385289,0.11570000001788117,0.13230000001192366,0.1492000000178848,0.16570000001789253,0.1824000000059698,0.1985000000000099,0.21510000002385254,0.2318000000119298,0.24850000000000705,0.2651000000238497,0.28180000001192695,0.29840000000596945,0.31510000002384686,0.33170000001788935,0.34850000000000136,0.365200000017893,0.38190000000597024,0.39850000000001273,0.41520000001789015,0.43220000001788605,0.44880000001192855,0.46530000001192207,0.48210000002384845,0.49850000000000705,0.5154000000059682,0.5319000000059617,0.5487000000178881,0.5654000000059654]",,12,0,12,0,1,,,,
